order_id,customer_id,order_date,items,shipping_address,total_amount
ORD0000468,CUST000082,2023-11-02,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""8103 Main St"", ""city"": ""Austin"", ""zip"": ""82605""}",2677.09
ORD0000469,CUST000037,2023-04-15,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]",,407.7
ORD0000470,CUST000071,2023-01-23,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00006"", ""quantity"": 2, ""price"": 428.33}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": ""free""}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",1141.34
ORD0000471,CUST000034,2023-02-14,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""7764 Main St"", ""city"": ""San Francisco"", ""zip"": ""97816""}",246.68
ORD0000472,CUST000080,2023-03-31,"[{""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""9788 Main St"", ""city"": ""Austin"", ""zip"": ""56718""}",64.43
ORD0000473,CUST000059,2023-07-19,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}]","{""street"": ""7155 Main St"", ""city"": ""San Francisco"", ""zip"": ""48453""}",177.33
ORD0000474,CUST000004,2023-05-05,"[{""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""3303 Main St"", ""city"": ""San Francisco"", ""zip"": ""24824""}",680.46
ORD0000475,CUST000016,2023-10-01,"[{""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}]","{""street"": ""2764 Main St"", ""city"": ""Chicago"", ""zip"": ""16590""}",1284.99
ORD0000476,CUST000057,2023-07-28,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": null}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]","{""street"": ""3652 Main St"", ""city"": ""Chicago"", ""zip"": ""44460""}",2384.6
ORD0000477,CUST000094,2023-05-25,"[{""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 1, ""price"": 400.44}, {""product_id"": ""PROD00007"", ""quantity"": 3, ""price"": 400.44}]","{""street"": ""4391 Main St"", ""city"": ""Austin"", ""zip"": ""36565""}",2343.58
ORD0000478,CUST000088,2023-01-09,"[{""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}]","{""street"": ""8594 Main St"", ""city"": ""Chicago"", ""zip"": ""21259""}",1674.71
ORD0000479,CUST000064,2023-08-19,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 3, ""price"": 5.32}]","{""street"": ""1010 Main St"", ""city"": ""Chicago"", ""zip"": ""41246""}",1246.91
ORD0000480,CUST000056,2023-12-09,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}]",,375.14
ORD0000481,CUST000028,2023-05-19,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}]","{""street"": ""5166 Main St"", ""city"": ""New York"", ""zip"": ""50006""}",679.4
ORD0000482,CUST000077,2023-06-24,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]","{""street"": ""8725 Main St"", ""city"": ""New York"", ""zip"": ""90495""}",180.46
ORD0000483,CUST000054,2023-08-13,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 2, ""price"": 135.9}]","{""street"": ""3560 Main St"", ""city"": ""Austin"", ""zip"": ""64964""}",870.73
ORD0000484,CUST000090,2023-02-06,"[{""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""6901 Main St"", ""city"": ""San Francisco"", ""zip"": ""16937""}",134.18
ORD0000485,CUST000046,2023-06-08,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}, {""product_id"": ""PROD00004"", ""quantity"": 3, ""price"": 69.84}]","{""street"": ""703 Main St"", ""city"": ""New York"", ""zip"": ""32515""}",1013.88
ORD0000486,CUST000046,2023-12-16,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00002"", ""quantity"": 2, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}]","{""street"": ""703 Main St"", ""city"": ""New York"", ""zip"": ""32515""}",900.49
ORD0000487,CUST000017,2023-04-09,"[{""product_id"": ""PROD00010"", ""quantity"": 2, ""price"": 176.2}, {""product_id"": ""PROD00001"", ""quantity"": 1, ""price"": 5.32}]","{""street"": ""1329 Main St"", ""city"": ""New York"", ""zip"": ""10614""}",357.72
ORD0000488,CUST000075,2023-09-08,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""1783 Main St"", ""city"": ""New York"", ""zip"": ""97241""}",418.34
ORD0000489,CUST000071,2023-04-02,"[{""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""826 Main St"", ""city"": ""Seattle"", ""zip"": ""24367""}",751.8
ORD0000490,CUST000099,2023-09-20,"[{""product_id"": ""PROD00005"", ""quantity"": 3, ""price"": 135.9}]","{""street"": ""7633 Main St"", ""city"": ""Austin"", ""zip"": ""27973""}",407.7
ORD0000491,CUST000091,2023-10-08,"[{""product_id"": ""PROD00002"", ""quantity"": 1, ""price"": 59.11}, {""product_id"": ""PROD00003"", ""quantity"": 2, ""price"": 370.91}]","{""street"": ""3780 Main St"", ""city"": ""Chicago"", ""zip"": ""92134""}",800.93
ORD0000492,CUST000047,2023-07-11,"[{""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00007"", ""quantity"": 2, ""price"": 400.44}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""3920 Main St"", ""city"": ""Austin"", ""zip"": ""24495""}",1700.39
ORD0000493,CUST000006,2023-05-10,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": null}, {""product_id"": ""PROD00003"", ""quantity"": 1, ""price"": 370.91}, {""product_id"": ""PROD00001"", ""quantity"": 2, ""price"": 5.32}]","{""street"": ""3592 Main St"", ""city"": ""New York"", ""zip"": ""84828""}",381.55
ORD0000494,CUST000041,2023-09-11,"[{""product_id"": ""PROD00008"", ""quantity"": 2, ""price"": 40.45}]","{""street"": ""4560 Main St"", ""city"": ""Seattle"", ""zip"": ""74614""}",80.9
ORD0000495,CUST000053,2023-06-16,"[{""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00006"", ""quantity"": 3, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}]","{""street"": ""8282 Main St"", ""city"": ""New York"", ""zip"": ""11986""}",1461.34
ORD0000496,CUST000063,2023-03-06,"[{""product_id"": ""PROD00002"", ""quantity"": 3, ""price"": 59.11}, {""product_id"": ""PROD00008"", ""quantity"": 1, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 3, ""price"": 187.57}]","{""street"": ""7315 Main St"", ""city"": ""Chicago"", ""zip"": ""91996""}",780.49
ORD0000497,CUST000058,2023-05-22,"[{""product_id"": ""PROD00009"", ""quantity"": 2, ""price"": 187.57}, {""product_id"": ""PROD00006"", ""quantity"": 1, ""price"": 428.33}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": 135.9}, {""product_id"": ""PROD00003"", ""quantity"": 3, ""price"": 370.91}, {""product_id"": ""PROD00010"", ""quantity"": 3, ""price"": 176.2}]","{""street"": ""1735 Main St"", ""city"": ""New York"", ""zip"": ""42921""}",2580.7
ORD0000498,CUST000099,2023-08-21,"[{""product_id"": ""PROD00004"", ""quantity"": 2, ""price"": 69.84}]","{""street"": ""7633 Main St"", ""city"": ""Austin"", ""zip"": ""27973""}",139.68
ORD0000499,CUST000012,2023-04-22,"[{""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": null}, {""product_id"": ""PROD00005"", ""quantity"": 1, ""price"": ""free""}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}]",,121.35
ORD0000500,CUST000070,2023-11-06,"[{""product_id"": ""PROD00004"", ""quantity"": 1, ""price"": 69.84}, {""product_id"": ""PROD00010"", ""quantity"": 1, ""price"": 176.2}, {""product_id"": ""PROD00008"", ""quantity"": 3, ""price"": 40.45}, {""product_id"": ""PROD00009"", ""quantity"": 1, ""price"": 187.57}]","{""street"": ""1222 Main St"", ""city"": ""New York"", ""zip"": ""64113""}",554.96
